,title,realfake
11643,"Haiti: Panel Says Election Irregularities Were Due to Incompetence, Not Fraud",real
11644,Shiite Cleric Gained in Status as a Rivalry Deepened,real
11645,Ex-Officer Freed Pending Trial in Killing of Walter Scott,real
11646,Devils’ Streak Ends at Three in Shutout Loss to Red Wings,real
11647,"Woody Hochswender, Fashion Reporter, Dies at 64",real
11648,Carmakers Set to Grab Spotlight at International CES,real
11649,Oklahoma: Well Operators Ordered to Reduce Wastewater,real
11650,Illinois: City Lawyer Quits After Judge Finds Misconduct,real
11651,Libya: Islamic State Attacks Oil Port,real
11652,France: Charlie Hebdo Plans Edition to Mark Anniversary of Massacre,real
11653,Georgia: Governor Lifts Block Against Syrian Refugees ,real
11654,"Streets, if Not the Air, Clear Out as Delhi Tests Car Restrictions",real
11655,"G.M. Chief Mary Barra Is Named Chairwoman, Affirming Her Leadership",real
11656,Bipartisan Criminal Justice Overhaul Is Haunted by Willie Horton,real
11657,F.D.A. Drug Approvals Climb to Highest Level Since 1996,real
11658,A Tepid Debut for Ferrari at the Stock Listing in Milan,real
11659,"Iran, Emerging From Sanctions, Faces Crisis After Saudi Arabia Embassy Attack",real
11660,"Report Finds Juvenile Program Failed to Reduce Robberies, but Police Are Expanding It",real
11661,Thom Browne Brings a Designer’s Eye to Cooper Hewitt Show,real
11662,"On David Bowie’s ‘Blackstar,’ Turning to Jazz for Inspiration",real
11663,Gianandrea Noseda to Lead National Symphony Orchestra,real
11664,Reviews: Classical Music Albums,real
11665,"Review: Exploring the Work of Delia Derbyshire, an Unsung (but Often Heard) Pioneer",real
11666,"Behind a Shopping Center in New Jersey, Signs of a Mass Extinction",real
11667,Activision Buys Major League Gaming to Broaden Role in E-Sports,real
11668,"Review: In Julian Barnes’s ‘Keeping an Eye Open,’ Paintings Worth a Thousand Words",real
11669,Hezbollah Attacks Israeli Military Vehicles,real
11670,G.M.’s Investment in Lyft Hedges Against a Future With Fewer Car Owners,real
11671,"Death Sentences Surge, Even as More Countries Drop Capital Punishment",real
11672,Fliers Go Their Own Way With Airline Meals,real
11673,"Review: ‘Killing Fields,’ on Discovery, Examines a Cold Case",real
11674,Bombings Near Kabul Airport Add to String of Attacks Around Afghan Capital,real
11675,Obama to Expand Gun Background Checks and Tighten Enforcement,real
11676,An Effort to Save J.M.W. Turner’s Country House,real
11677,Chick-fil-A in Manhattan Closes to Address Health Violations,real
11678,European Sympathies Lean Toward Iran in Conflict With Saudi Arabia,real
11679,An Examination of the Nude Figure in Turkish Art at the Pera Museum,real
11680,Amateur Sleuths on the Dinosaur Trail,real
11681,Study Shows Larger Effect of Clouds on El Niño,real
11682,A Reprieve for Fungus-Battered Frogs,real
11683,"Review: ‘The Shannara Chronicles,’ an Elfin Adventure, Debuts on MTV",real
11684,Manufacturing Contracts for 2nd Straight Month,real
11685,N.F.L. Completes Greatest Passing Season in League History,real
11686,"In a First, Element Will Be Named by Researchers in Japan",real
11687,"Leveling Criticism at China’s Elite, Some Borrow Words From the Past",real
11688,Real Madrid Replaces Rafael Benítez With Zinedine Zidane as Coach,real
11689,Migrant Who Walked Channel Tunnel Is Granted Asylum in Britain,real
11690,"Giants Close Door on Tom Coughlin Era, Ushering In Uncertainty",real
11691,"Donald Trump, in First Ad, Plays to Fears on Immigration and ISIS",real
11692,"Girl, 15, Is Arrested in Deaths of Mother and Her Boyfriend",real
11693,"Photos Show El Faro’s Resting Place, but Sinking Remains Mystery",real
11694,Police Seek Assailant in Fatal Stabbing of Bronx McDonald’s Manager,real
11695,Cautious Response to Armed Oregon Protest,real
11696,U.S. Becomes More Vulnerable to Tropical Diseases Like Zika,real
11697,U.S. Sues Volkswagen in Diesel Emissions Scandal,real
11698,Putting a Price on Fun,real
11699,"In Cohen and I.B.M. Insider Trading Cases, Challenges for the S.E.C.",real
11700,What if the Oregon Protesters Were Black or Muslim? Debate Ensues,real
11701,Indian Forces Kill 5th Gunman in Battle at Pathankot Air Base,real
11702,"Dr. Zizmor, a Familiar Face in New York’s Subways, Has Retired",real
11703,Letters to the Editor,real
11704,Comparing Children’s and Parents’ Heights,real
11705,How Pop Music Left ‘American Idol’ Behind,real
11706,"Seahawks Are Seeded 6th, but Invoking Fear Like a No. 1",real
11707,An America Conflicted About Outsiders,real
11708,"Supreme Court, in Recusal Case, May Find Itself Looking Inward",real
11709,Tory Burch and Pierre-Yves Roussel Become Fashion’s Newest Power Couple,real
11710,Getting Your Gmail Just the Way You Like It,real
11711,U.N. Rights Monitor for Palestinian Territories Resigns,real
11712,"Oil Market Settles Lower, Taking Iran-Saudi Dispute in Stride",real
11713,Disappearance of 5 Tied to Publisher Prompts Broader Worries in Hong Kong,real
11714,"General Motors, Gazing at Future, Invests $500 Million in Lyft",real
11715,3 Sunni-Led States Join Saudi Arabia’s Diplomatic Feud Against Iran,real
11716,Sweden and Denmark Add Border Checks to Stem Flow of Migrants,real
11717,The Hidden Financial Incentives Behind Your Shorter Hospital Stay,real
11718,"Break Over, Awards Campaigners Shift Into Overdrive",real
11719,A Twist on Caring for a Parent: Move Into the Home,real
11720,Takata Emails Show Brash Exchanges About Data Tampering,real
11721,G.O.P. Presidential Hopefuls Gird for a Month of Mud-Flinging,real
11722,Cuomo Lifts Minimum Wage for Workers at New York Universities,real
11723,"As Voting for Successor Nears, Obama Seeks to Keep the Spotlight",real
11724,"If the I.R.S. Is Watching You, You’ll Pay Up",real
11725,Wall St. Slides After Chinese Stocks Plunge,real
11726,"Earthquake Strikes Northeast India, Killing at Least 6",real
11727,"In N.F.L., Black Monday Was Sort of Gray",real
11728,"Ants Can Change Their Roles, Study Finds",real
11729,How the Government Has Responded to Armed Standoffs,real
11730,Joe Biden Says He Regrets Not Running Again for President,real
11731,Donald Trump to Speak at Liberty University,real
11732,Jeb Bush Finds a Few Words of Praise for Donald Trump,real
11733,"Donald Trump, With Overbooked Crowd, to Tread on Bernie Sanders&#8217;s Turf",real
11734,Short-Term Retail Location,real
11735,Marco Rubio Courts Christian Conservatives With Ad,real
11736,Ted Cruz&#8217;s Iowa Bus Tour: Missing Teeth and Knife-Fighters,real
11737,App Smart | Digital Diaries,real
11738,Mexican Soda Tax Followed by Drop in Sugary Drink Sales,real
11739,&#8216;The Pill&#8217; Not Tied to Birth Defects,real
11740,"Comienza la era de Zidane, quien tiene el reto de consolidar los talentos del Real Madrid",real
11741,Complaint on Yik Yak,real
11742,"Ted Cruz&#8217;s Iowa Bus Tour: Loaded Pizza, and Loaded Guns",real
11743,"Your Wednesday Evening Briefing: Chipotle, Marco Rubio, Donald Trump",real
11744,The Face of North Korean Television,real
11745,&#8216;Allegiance&#8217; Announces Broadway Closing Date,real
11746,An Art Performance That Takes Stock — Literally,real
11747,"Jan. 6, 2016 — Pictures of the Day",real
11748,"More Than 180,000 Drone Users Registered in F.A.A. Database",real
11749,Aterrizando en Venezuela: Lo que no puedes olvidar si viajas a Caracas,real
11750,Six Steps to Teaching Children About the Stock Market,real
11751,A Beloved L.A. Chef’s Restorative Turmeric Tonic,real
11752,"Ted Cruz&#8217;s Iowa Bus Tour: Coffee, Cookies and a Song",real
11753,"Aterrizando en Venezuela: Llegar y tomarse una selfie, mientras muchos se despiden del país",real
11754,Marco Rubio’s ‘Cute Boots’ and Other Campaign Issues,real
11755,Robert De Niro’s Caribbean Resort Plan Draws Criticism,real
11756,"A Subversive, Uncanny Look at Food",real
11757,Why Experts Doubt That North Korea Tested a Hydrogen Bomb,real
11758,"In Milan, a New Spin on a Century-Old Cocktail",real
11759,Futurist Cocktails in Milan,real
11760,Ted Cruz&#8217;s Iowa Bus Tour: The &#8216;Crazy Nutcase&#8217; With the Nuclear Bomb,real
11761,Why People With Mental Illness Are Able to Obtain Guns,real
11762,Oculus Rift Will Cost $599,real
11763,Emma Rice Bringing a New Take on &#8216;Cymbeline&#8217; to Shakespeare&#8217;s Globe,real
11764,Pinterest Hires Its First Head of Diversity,real
11765,How the Daily Fantasy Sports Industry Turns Fans Into Suckers,real
11766,The Lawyer Who Became DuPont’s Worst Nightmare,real
11767,Two Workers Charged in Hay Theft,real
11768,Great Recipes for the Middle of the Week,real
11769,1966: India and Pakistan Near Truce,real
11770,36 Hours in Havana,real
11771,Life in the Sleepy Oregon County Where Armed Protesters Have Occupied a Wildlife Refuge,real
11772,Daily Report: The Limitations of 4K TVs,real
11773,House Hunting in ...Trinidad and Tobago,real
11774,A Clifftop Villa in Tobago,real
11775,"$1,350,000 Homes in San Diego, Massachusetts and Montana",real
11776,"What You Get for … $1,350,000",real
11777,Donald Trump Keeps Pushing Ted Cruz Citizenship Issue,real
11778,1941: Roosevelt Urges Arms Loans,real
11779,Free Same-Day Tickets to ‘Hamilton’,real
11780,Equality Under the Law? Investigating Race and the Justice System,real
11781,Art Dealer&#8217;s Fraud Trial in Paris is Delayed,real
11782,Roche Leads a $175 Million Investment in Flatiron Health,real
11783,"A Day of Policy, Dropped Guards and Rancor",real
11784,Charlotte Rampling and Those Dolly Birds,real
11785,Avoiding the Dreaded ‘Second-Term Curse’,real
11786,Senator Chris Murphy Says Obama&#8217;s Actions on Guns Are &#8216;Necessary but Totally Insufficient&#8217;,real
11787,Democratic Candidates to Appear at Nevada Party Dinner Co-Hosted by Harry Reid,real
11788,Supporters Seek to Persuade Democrats to &#8216;Ditch and Switch&#8217; for Donald Trump,real
11789,Your Wednesday Briefing.,real
11790,New York Today: Back on Track,real
11791,Ask Well: Eating With Diabetes,real
11792,Announced Departure in House Prompts Speculation on Nancy Pelosi&#8217;s Plans,real
11793,"Your Wednesday Briefing: North Korea, Bernie Sanders, Oregon",real
11794,Hotel and Restaurant News: An Ace Is Opening in New Orleans,real
11795,How Training Without Helmets Could Reduce Head Injuries,real
11796,Is Winter &#8216;Cuffing Season&#8217; a Real Phenomenon?,real
11797,"Amid Conflict, Life and Art in Goma",real
11798,"News Q&#8217;s | Tearful Obama, Announcing Gun Control Steps, Condemns Shootings",real
11799,Quotation of the Day,real
11800,"Corrections: January 6, 2016",real
11801,What to Watch Wednesday,real
11802,Kennel Club Recognizes 2 New Breeds,real
11803,Norwegian Woman Captures Slalom,real
11804,Mavericks Edge Kings in Overtime,real
11805,Cornerback and Receiver to Turn Pro,real
11806,Finland Rallies Past Russia for Juniors Title,real
11807,Serena Williams Joins Others on Injured List,real
11808,Bengals Coach Indicates Andy Dalton Could Serve as Backup,real
11809,New York Public Library Invites a Deep Digital Dive,real
11810,Louisiana State Upends No. 9 Kentucky,real
11811,Capitals Grab Points Lead; Panthers Win 10th Straight,real
11812,Who Are the Bundys?,real
11813,2 Brooklyn Schools in Gentrifying Area Will Get New Zones,real
11814,Word of the Day + Quiz | disembark,real
11815,"Paid Notice: Deaths  CHELOUCHE, ROSLYN R",real
11816,"Paid Notice: Deaths  HIRSCHBERG, GARY",real
11817,"Paid Notice: Deaths  ROGERS, WAYNE M",real
11818,"Paid Notice: Deaths  SCHUBERT, DAVID PAUL",real
11819,"Paid Notice: Deaths  KELLOGG, JAMES C.",real
11820,"Paid Notice: Deaths  KAPLAN, GILBERT",real
11821,"Paid Notice: Deaths  ANGELO, JOHN",real
11822,"Paid Notice: Deaths  GILBERT, EDWARD M.",real
11823,"Paid Notice: Deaths  ANGELO, JOHN M",real
11824,"Paid Notice: Deaths  KASHNER, HOWARD",real
11825,"Paid Notice: Deaths  MOSLER, SHEILA HAWLEY SANDERS",real
11826,"Paid Notice: Deaths  SCHNEIDER, CLAIRE",real
11827,"Paid Notice: Deaths  SCHUBERT, DAVID PAUL",real
11828,"Paid Notice: Deaths  GLOBUS, SARAH",real
11829,"Paid Notice: Deaths  MORRISON, RICHARD",real
11830,"Paid Notice: Deaths  BUSH, GEORGE",real
11831,"Paid Notice: Deaths  KAPLAN, GILBERT",real
11832,"Paid Notice: Deaths  ANGELO, JOHN",real
11833,"Paid Notice: Deaths  ANGELO, JOHN",real
11834,"Paid Notice: Deaths  HIRSCHBERG, GARY",real
11835,"Paid Notice: Deaths  SIMON, SYLVIA F.",real
11836,"Paid Notice: Deaths  WEISSMAN, JULIA ZLABOVSKY",real
11837,Democrats Pick Ex-Prosecutor to Seek Senate Seat Left Vacant by Skelos,real
11838,Knicks’ Balanced Attack Holds Off the Hawks,real
11839,New Jersey Man Accused of Possessing 36 Illegal Machine Guns Is Arraigned,real
11840,"​Man Posing as War Hero Charged With Fraud, Police Say",real
11841,Derek Stepan Ends Scoring Slump as Rangers Crush Stars,real
11842,How the Poll Was Conducted,real
11843,Mayor de Blasio to Raise Base Pay for City Workers,real
11844,"Woman Gains Hope, and Momentum, After an Exercise Class Awakens a Passion",real
11845,N.F.L. Playoffs: Teams Are Lined Up as Race Toward Super Bowl Begins,real
11846,Cricket Star Fined for Propositioning TV Reporter During Live Interview,real
11847,"Elizabeth Swados, Creator of Socially Conscious Musicals, Is Dead at 64",real
11848,"Eugenie Schwartz, Artist From New Orleans, Dies at 64",real
11849,"As Denmark Succeeds, the Goal Moves",real
11850,North Korea Says It Has Detonated Its First Hydrogen Bomb,real
11851,"For 2 Days at Least, Bloomberg Is Just Another New Yorker",real
11852,"Paul Bley, Adventurous Jazz Pianist, Dies at 83",real
11853,Protesters in Oregon Seek to End Policy That Shaped West,real
11854,Cuomo Revives Long-Stalled Plan to Add Track to L.I.R.R.,real
11855,Bowl Ratings Haven&#8217;t Burst New Year&#8217;s Eve Trial Balloon ,real
11856,Jeb Bush Drops Guard to Share Family Account of Addiction,real
11857,Nigeria: Former Minister Is Charged With Corruption,real
11858,Central African Republic: U.N. Requests Inquiry Into Peacekeepers,real
11859,Central African Republic: Two Presidential Candidates Are Almost Tied,real
11860,Britain: Parliament to Debate Closing Border to Trump,real
11861,Saudi-Iran Feud Poses Threat to Iraq’s Effort to Combat ISIS,real
11862,A Dream With Cooperstown Ties Wasn&#8217;t to Be for the Crafty Mets,real
11863,40 Alumni Assert Sexual Abuse at a Rhode Island Prep School,real
11864,"Steelers Facing Bengals With a Vicious, if Vulnerable, Defense",real
11865,"To San Bernardino, Obama’s Gun Plan Goes Too Far or Falls Short",real
11866,Bank Rule Distorting Performance Is Repealed,real
11867,Only a Rematch Can Top a Thriller Between Kansas and Oklahoma,real
11868,Las Vegas News Staff Advised on Covering Adelson,real
11869,Why the Government Owns So Much Land in the West,real
11870,Ted Cruz Ad Envisions an Influx of Bankers Crossing the Border,real
11871,Pickups and S.U.V.s Lead Way to a Record Year for Automakers,real
11872,Wear Orange Campaign Enlists Youth Basketball Players to Spread Message on Gun Violence,real
11873,A Mafia Captain Turned Informer Gets a Reduced Prison Term,real
11874,Judge Rules for Cosby&#8217;s Wife,real
11875,Maryland: Baltimore Plans Extensive Demolitions ,real
11876,South Dakota: Keystone XL Pipeline Permit Renewed,real
11877,Michigan: Emergency Declared Over Flint&#8217;s Water ,real
11878,Relatively Stable Trading in Stocks a Day After Sell-Offs,real
11879,Chairman of Yum Brands to Retire After 3 Decades,real
11880,Lumosity Game Developer Agrees to $2 Million Settlement,real
11881,Adele Album Resists the Streaming Trend in Music Sales,real
11882,Fitbit Shares Tumble 18% as Apple Watch Gains Market Share,real
11883,"With Film Supply Dwindling, a Photographer Known for Huge Polaroid Images Is Retiring",real
11884,Your Evening Briefing,real
11885,"Igor D. Sergun, Chief of Russian Military Intelligence, Dies at 58",real
11886,Recent Commercial Real Estate Transactions,real
11887,Bernie Sanders Attacks Hillary Clinton Over Regulating Wall Street,real
11888,A Conversation With Thomas J. DeRosa,real
